"category","product_name","brand","price","stock","origin","general_description","shipping_infor","guarantee_details","image_url","Matierial","Style"
"Gọng kính","Agog Unisex – Gọng kính Nhựa – Mã (6003)T80003-C5","Agog","1.590.000VND","200","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2024/12/gong-kinh-agog-1706AXKK-C2-chinh-hang-100.jpg","Nhựa","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa – Mã 0706AXKK-C3","Agog","1.590.000VND","111","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2024/12/gong-kinh-agog-0706axkk-c3-chinh-hang-100.jpg","Nhựa","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa – Mã 1706AXKK-C2","Agog","1.590.000VND","172","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2025/01/gong-kinh-6003t80003-c5-1.jpg","Nhựa","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa – Mã 2806AXKK-C3","Agog","1.590.000VND","177","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Lỗi là đổi","https://kinhhaitrieu.com/wp-content/uploads/2025/02/kinh-agog-7106agmk-c1.jpg","Nhựa","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa – Mã 7106AGMK-C1","Agog","1.590.000VND","119","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2025/02/kinh-agog-2806axkk-c3.jpg","Nhựa","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa, Kim loại – Mã 5516TISDKK-C4","Agog","1.820.000VND","107","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2025/02/mat-kinh-agog-5516tisdkk-c4-1.jpg","Nhựa","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa, Titan – Mã 1015-C1","Agog","4.240.000VND","109","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2024/12/gong-kinh-agog-1015-C1-chinh-hang-100-1.jpg","Nhựa","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa, Titan – Mã 1015-C2","Agog","4.240.000VND","124","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2024/12/gong-kinh-agog-1015-C2-chinh-hang-100-1-2.jpg","Nhựa","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa, Titan – Mã 1015-C3","Agog","4.240.000VND","194","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2024/12/gong-kinh-agog-1015-C3-chinh-hang-100-1-2.jpg","Nhựa","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa, Titan – Mã 1419-C30","Agog","4.240.000VND","186","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2024/12/gong-kinh-agog-1419-C30-chinh-hang-100.jpg","Titan","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa, Titan – Mã 1509-C3","Agog","4.240.000VND","169","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2024/12/gong-kinh-agog-3119-c4-chinh-hang-100.jpg","Titan","Vuông"
"Gọng kính","Agog Unisex – Gọng kính Nhựa, Titan – Mã 2309TTSYK-C4","Agog","2.830.000VND","129","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2025/01/gong-kinh-agog-1509-C3-1.jpg","Titan","Oval"
"Gọng kính","Agog Unisex – Gọng kính Nhựa, Titan – Mã 3119-C4","Agog","2.830.000VND","124","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2025/02/mat-kinh-agog-2309ttsyk-c4-chinh-hang-1.jpg","Titan","Vuông"
"Gọng kính","Agog Unisex – Gọng kính Titan – Mã 7209TTSYK-C2","Agog","2.830.000VND","152","Việt Nam","Agog là thương hiệu kính mắt Việt được hình thành từ khát vọng khẳng định chất lượng và bản lĩnh người Việt trong lĩnh vực thời trang. Không chỉ mang đến những sản phẩm đạt chuẩn quốc tế, Agog còn gửi gắm tinh thần dân tộc, sự sáng tạo và đam mê trong từng thiết kế. Mỗi chiếc kính Agog là một câu chuyện tinh tế, nơi người đeo trở thành nhân vật chính thể hiện phong cách riêng.","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","2 năm – Đổi mới cả lỗi người dùng","https://kinhhaitrieu.com/wp-content/uploads/2025/01/gong-kinh-agog-7209ttsyk-c2-1.jpg","Titan","Tròn"
"Gọng kính","Burberry Unisex – Gọng kính Kim loại – Nhựa – 0BE1323_1213_54","Burberry","6.460.000VND","142","Anh","Mắt kính burberry hướng đến các tầng lớp thượng lưu mang phong cách quý phái, quyền lực của xã hội. Dù ra mắt đã lâu nhưng Burberry vẫn giữ được chất riêng của mình trên từng sản phẩm lịch lãm và toát lên vẻ lạnh lùng độc đáo","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/BURBERRY-0BE2365F_3001_53-2.jpg","Kim loại","Vuông"
"Gọng kính","Burberry Unisex – Gọng kính Kim loại – Nhựa – Mã BE2365F_3001_53","Burberry","6.640.000VND","117","Anh","Mắt kính burberry hướng đến các tầng lớp thượng lưu mang phong cách quý phái, quyền lực của xã hội. Dù ra mắt đã lâu nhưng Burberry vẫn giữ được chất riêng của mình trên từng sản phẩm lịch lãm và toát lên vẻ lạnh lùng độc đáo","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/06/mat-kinh-burberry-0be1323-1213-54-chinh-hang-1.jpg","Kim loại","Oval"
"Gọng kính","Burberry Unisex – Gọng kính Kim loại bọc nhựa – Mã 0BE2372D_3024_55","Burberry","6.460.000VND","168","Anh","Mắt kính burberry hướng đến các tầng lớp thượng lưu mang phong cách quý phái, quyền lực của xã hội. Dù ra mắt đã lâu nhưng Burberry vẫn giữ được chất riêng của mình trên từng sản phẩm lịch lãm và toát lên vẻ lạnh lùng độc đáo","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/BURBERRY-0BE2372D_3024_55-2.jpg","Kim loại","Vuông"
"Gọng kính","Burberry Unisex – Gọng kính Nhựa – Càng kính Kim loại – Mã 0BE2339F_3001_55","Burberry","6.310.000VND","129","Anh","Mắt kính burberry hướng đến các tầng lớp thượng lưu mang phong cách quý phái, quyền lực của xã hội. Dù ra mắt đã lâu nhưng Burberry vẫn giữ được chất riêng của mình trên từng sản phẩm lịch lãm và toát lên vẻ lạnh lùng độc đáo","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2023/11/BURBERRY-0BE2339F_3001_55-2.jpg","Kim loại","Vuông"
"Gọng kính","Cartier Louis Unisex – Gọng kính Kim Loại – Mã CT0021O_001","Cartier","23.980.000VND","197","Pháp","Mắt kính  Cartier gắn liền với quá khứ huy hoàng của ngành công nghiệp mắt kính trên toàn thế giới. Hãng luôn đề cao kỹ thuật chế tác ""đo ni đóng giày"" trên từng sản phẩm. Chính vì lý do này, Cartier đã ghi điểm tuyệt đối và luôn xuất hiện trong tâm trí của các tín đồ thời trang","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","data:image/svg+xml,%3Csvg%20viewBox%3D%220%200%201199%201199%22%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%3E%3C%2Fsvg%3E","Kim loại","Tròn"
"Gọng kính","Cartier Nam – Gọng kính Nhựa – Mã CT0291OA_005","Cartier","16.800.000VND","100","Pháp","Mắt kính  Cartier gắn liền với quá khứ huy hoàng của ngành công nghiệp mắt kính trên toàn thế giới. Hãng luôn đề cao kỹ thuật chế tác ""đo ni đóng giày"" trên từng sản phẩm. Chính vì lý do này, Cartier đã ghi điểm tuyệt đối và luôn xuất hiện trong tâm trí của các tín đồ thời trang","Giao hàng từ 2–5 ngày tùy khu vực. Hỗ trợ đổi trả trong vòng 30 ngày.","1 năm","https://kinhhaitrieu.com/wp-content/uploads/2024/10/mat-kinh-cartier-ct0291oa-005-chinh-hang-100-1.jpg","Nhựa","Vuông"
